,BALANCE,Cluster Number,,,,,,
5593,921.334338,11,,,,,,
5594,324.831712,5,,,,,,
5595,144.006679,13,,,,,,
5596,1737.967907,4,,,,,,
5597,266.142747,17,,,,,,
5598,3956.072098,10,,,,,,
5599,3128.61332,1,,,,,,
5600,2731.319748,8,,,,,,
5601,1478.069308,19,,,,,,
5602,1357.969348,7,,,,,,
5603,59.32524,16,,,,,,
5604,2.71921,16,,,,,,
5605,145.379392,13,,,,,,
5606,730.058174,12,,,,,,
5607,1916.067737,14,,,,,,
5608,204.041606,17,,,,,,
5609,203.62963,17,,,,,,
5610,9166.016365,18,,,,,,
5611,1371.015868,7,,,,,,
5612,218.35043,17,,,,,,
5613,89.579737,13,,,,,,
5614,665.786437,12,,,,,,
5615,0.298538,16,,,,,,
5616,9.052765,16,,,,,,
5617,1631.603874,19,,,,,,
5618,501.360034,15,,,,,,
5619,672.84733,12,,,,,,
5620,1308.128024,7,,,,,,
5621,29.929842,16,,,,,,
5622,8894.553534,2,,,,,,
5623,40.778677,16,,,,,,
5624,46.816731,16,,,,,,
5625,18.430156,16,,,,,,
5626,1393.098681,7,,,,,,
5627,64.03101,16,,,,,,
5628,47.783061,16,,,,,,
5629,425.549034,15,,,,,,
5630,907.371097,11,,,,,,
5631,2828.808139,8,,,,,,
5632,1372.443049,7,,,,,,
5633,34.351126,16,,,,,,
5634,2997.999455,1,,,,,,
5635,2223.497527,18,,,,,,
5636,4506.810924,9,,,,,,
5637,32.290778,16,,,,,,
5638,1394.245166,7,,,,,,
5639,433.979083,15,,,,,,
5640,294.280019,5,,,,,,
5641,356.669878,5,,,,,,
5642,379.198083,5,,,,,,
5643,264.051708,17,,,,,,
5644,218.894935,17,,,,,,
5645,255.628716,17,,,,,,
5646,2584.317807,2,,,,,,
5647,1283.560983,7,,,,,,
5648,7.634737,16,,,,,,
5649,2091.627351,18,,,,,,
5650,31.299159,16,,,,,,
5651,520.521822,15,,,,,,
5652,95.162463,13,,,,,,
5653,1930.738051,14,,,,,,
5654,880.259646,11,,,,,,
5655,1593.655423,19,,,,,,
5656,31.303174,16,,,,,,
5657,4628.109931,9,,,,,,
5658,7.992356,16,,,,,,
5659,16.646768,16,,,,,,
5660,356.883731,5,,,,,,
5661,1706.846933,4,,,,,,
5662,3842.454902,10,,,,,,
5663,66.296517,16,,,,,,
5664,35.771638,16,,,,,,
5665,2431.019916,2,,,,,,
5666,5585.30457,8,,,,,,
5667,897.877807,11,,,,,,
5668,0.734665,16,,,,,,
5669,1163.135011,6,,,,,,
5670,225.404563,17,,,,,,
5671,1298.539837,7,,,,,,
5672,59.614155,16,,,,,,
5673,2648.784405,8,,,,,,
5674,391.673369,5,,,,,,
5675,1190.007646,6,,,,,,
5676,152.255187,13,,,,,,
5677,269.966481,17,,,,,,
5678,4539.839383,9,,,,,,
5679,25.383911,16,,,,,,
5680,964.386954,0,,,,,,
5681,121.671833,13,,,,,,
5682,337.269093,5,,,,,,
5683,92.902071,13,,,,,,
5684,1422.3042,7,,,,,,
5685,6.542818,16,,,,,,
5686,80.198389,13,,,,,,
5687,153.377124,13,,,,,,
5688,445.179998,15,,,,,,
5689,26.572803,16,,,,,,
5690,1337.133737,7,,,,,,
5691,487.723632,15,,,,,,
5692,2487.42306,2,,,,,,
5693,4.966985,16,,,,,,
5694,171.267988,17,,,,,,
5695,845.930093,11,,,,,,
5696,1380.729836,7,,,,,,
5697,97.064177,13,,,,,,
5698,930.322044,11,,,,,,
5699,126.169985,13,,,,,,
5700,832.183808,11,,,,,,
5701,253.367476,17,,,,,,
5702,2111.244939,18,,,,,,
5703,1450.649137,19,,,,,,
5704,4593.098361,9,,,,,,
5705,3598.913061,3,,,,,,
5706,106.390419,13,,,,,,
5707,82.476563,13,,,,,,
5708,117.324773,13,,,,,,
5709,16.34663,16,,,,,,
5710,2447.62454,2,,,,,,
5711,1421.787032,7,,,,,,
5712,1219.143484,6,,,,,,
5713,2456.499396,2,,,,,,
5714,59.064314,16,,,,,,
5715,1042.614416,0,,,,,,
5716,6851.39075,4,,,,,,
5717,3871.433675,10,,,,,,
5718,646.398621,12,,,,,,
5719,802.086509,11,,,,,,
5720,3881.679582,10,,,,,,
5721,7886.777059,10,,,,,,
5722,1466.852542,19,,,,,,
5723,47.162463,16,,,,,,
5724,525.918697,15,,,,,,
5725,2466.452707,2,,,,,,
5726,1184.120178,6,,,,,,
5727,1084.649802,0,,,,,,
5728,1414.422361,7,,,,,,
5729,79.470417,13,,,,,,
5730,170.086639,17,,,,,,
5731,585.537233,12,,,,,,
5732,124.506347,13,,,,,,
5733,7834.073316,18,,,,,,
5734,1079.097023,0,,,,,,
5735,1761.69297,4,,,,,,
5736,1874.572121,14,,,,,,
5737,10243.14763,8,,,,,,
5738,812.317275,11,,,,,,
5739,511.825603,15,,,,,,
5740,1427.42297,7,,,,,,
5741,4932.396527,9,,,,,,
5742,275.470825,17,,,,,,
5743,55.539236,16,,,,,,
5744,403.816601,5,,,,,,
5745,1799.320009,4,,,,,,
5746,1821.024103,4,,,,,,
5747,0.892901,16,,,,,,
5748,1267.621753,6,,,,,,
5749,1201.204437,6,,,,,,
5750,1343.200147,7,,,,,,
5751,626.359675,12,,,,,,
5752,644.987222,12,,,,,,
5753,1474.532261,19,,,,,,
5754,6241.937842,2,,,,,,
5755,11.566281,16,,,,,,
5756,741.05358,12,,,,,,
5757,48.660932,16,,,,,,
5758,1139.691004,6,,,,,,
5759,1207.465786,6,,,,,,
5760,3160.087236,1,,,,,,
5761,1184.723988,6,,,,,,
5762,561.346036,15,,,,,,
5763,0,16,,,,,,
5764,3200.184366,1,,,,,,
5765,408.724408,5,,,,,,
5766,18.98265,16,,,,,,
5767,986.828539,0,,,,,,
5768,3144.690403,1,,,,,,
5769,202.08047,17,,,,,,
5770,371.896615,5,,,,,,
5771,4450.957226,9,,,,,,
5772,2754.041187,8,,,,,,
5773,17.245539,16,,,,,,
5774,4940.113918,9,,,,,,
5775,1826.387864,4,,,,,,
5776,793.213204,11,,,,,,
5777,983.363407,0,,,,,,
5778,473.807764,15,,,,,,
5779,4060.33426,10,,,,,,
5780,3007.035526,1,,,,,,
5781,51.640761,16,,,,,,
5782,1.864427,16,,,,,,
5783,57.657781,16,,,,,,
5784,1876.872139,14,,,,,,
5785,1496.172117,19,,,,,,
5786,3120.25648,1,,,,,,
5787,0,16,,,,,,
5788,4646.574386,9,,,,,,
5789,6223.173969,3,,,,,,
5790,269.816561,17,,,,,,
5791,1851.622011,14,,,,,,
5792,10.334498,16,,,,,,
5793,434.729411,15,,,,,,
5794,5938.788939,10,,,,,,
5795,766.491179,11,,,,,,
5796,4735.107991,9,,,,,,
5797,1530.29332,19,,,,,,
5798,261.946133,17,,,,,,
5799,0.288293,16,,,,,,
5800,1922.172543,14,,,,,,
5801,1101.328772,0,,,,,,
5802,1459.534846,19,,,,,,
5803,2882.431664,8,,,,,,
5804,396.890847,5,,,,,,
5805,866.363389,11,,,,,,
5806,434.932876,15,,,,,,
5807,3830.916541,10,,,,,,
5808,36.412211,16,,,,,,
5809,69.722927,13,,,,,,
5810,45.160837,16,,,,,,
5811,1295.733461,7,,,,,,
5812,2421.144942,2,,,,,,
5813,212.306148,17,,,,,,
5814,2716.981814,8,,,,,,
5815,2837.833628,8,,,,,,
5816,7.310526,16,,,,,,
5817,4322.806448,10,,,,,,
5818,1105.969915,6,,,,,,
5819,994.231031,0,,,,,,
5820,11.896546,16,,,,,,
5821,1114.38403,6,,,,,,
5822,860.268175,11,,,,,,
5823,4389.759633,9,,,,,,
5824,4672.628863,9,,,,,,
5825,1649.174527,4,,,,,,
5826,179.765708,17,,,,,,
5827,406.707189,5,,,,,,
5828,323.801713,5,,,,,,
5829,170.49564,17,,,,,,
5830,8038.893195,8,,,,,,
5831,649.896506,12,,,,,,
5832,4081.115283,10,,,,,,
5833,2551.808695,2,,,,,,
5834,4.652161,16,,,,,,
5835,2569.237357,2,,,,,,
5836,338.310239,5,,,,,,
5837,1541.047251,19,,,,,,
5838,2886.330537,8,,,,,,
5839,2659.823914,8,,,,,,
5840,428.532479,15,,,,,,
5841,579.57472,15,,,,,,
5842,7969.504857,2,,,,,,
5843,350.306089,5,,,,,,
5844,1150.307564,6,,,,,,
5845,1613.502125,19,,,,,,
5846,1906.67771,14,,,,,,
5847,399.988157,5,,,,,,
5848,1196.183155,6,,,,,,
5849,89.165814,13,,,,,,
5850,4707.223656,9,,,,,,
5851,1111.811966,6,,,,,,
5852,517.574276,15,,,,,,
5853,1783.266003,4,,,,,,
5854,5429.372649,10,,,,,,
5855,92.007959,13,,,,,,
5856,5172.929286,3,,,,,,
5857,33.04593,16,,,,,,
5858,645.515371,12,,,,,,
5859,23.249635,16,,,,,,
5860,3967.453587,10,,,,,,
5861,177.696201,17,,,,,,
5862,204.61438,17,,,,,,
5863,312.928384,5,,,,,,
5864,3.956222,16,,,,,,
5865,1984.636464,14,,,,,,
5866,282.070933,17,,,,,,
5867,18.306211,16,,,,,,
5868,2092.156291,18,,,,,,
5869,239.055052,17,,,,,,
5870,478.530825,15,,,,,,
5871,1585.763627,19,,,,,,
5872,50.82451,16,,,,,,
5873,113.36255,13,,,,,,
5874,12.683677,16,,,,,,
5875,1.632453,16,,,,,,
5876,26.96054,16,,,,,,
5877,86.793633,13,,,,,,
5878,13.230057,16,,,,,,
5879,2389.347926,2,,,,,,
5880,2306.682105,18,,,,,,
5881,1817.71659,4,,,,,,
5882,21.494012,16,,,,,,
5883,368.980661,5,,,,,,
5884,2408.162021,2,,,,,,
5885,16.135672,16,,,,,,
5886,20.447524,16,,,,,,
5887,5589.888793,2,,,,,,
5888,817.059154,11,,,,,,
5889,94.02407,13,,,,,,
5890,2755.195444,8,,,,,,
5891,540.691281,15,,,,,,
5892,2713.833113,8,,,,,,
5893,2932.111796,8,,,,,,
5894,2643.019532,8,,,,,,
5895,1196.364009,6,,,,,,
5896,2.463995,16,,,,,,
5897,535.278586,15,,,,,,
5898,5.404443,16,,,,,,
5899,1113.954035,6,,,,,,
5900,212.25194,17,,,,,,
5901,2610.433432,2,,,,,,
5902,424.809549,15,,,,,,
5903,1632.895642,4,,,,,,
5904,483.402486,15,,,,,,
5905,1448.6877,19,,,,,,
5906,50.044687,16,,,,,,
5907,80.513636,13,,,,,,
5908,2963.381127,8,,,,,,
5909,3371.213454,1,,,,,,
5910,56.060327,16,,,,,,
5911,636.20672,12,,,,,,
5912,854.166159,11,,,,,,
5913,13777.37772,14,,,,,,
5914,912.912728,11,,,,,,
5915,1694.655764,4,,,,,,
5916,1157.305572,6,,,,,,
5917,1201.62361,6,,,,,,
5918,1832.521787,4,,,,,,
5919,2912.739062,8,,,,,,
5920,432.109743,15,,,,,,
5921,1827.688454,4,,,,,,
5922,92.239093,13,,,,,,
5923,2.11508,16,,,,,,
5924,1082.436807,0,,,,,,
5925,325.038037,5,,,,,,
5926,1700.753811,4,,,,,,
5927,3136.079106,1,,,,,,
5928,0,16,,,,,,
5929,319.696908,5,,,,,,
5930,116.418751,13,,,,,,
5931,170.019011,17,,,,,,
5932,1679.952713,4,,,,,,
5933,1476.16609,19,,,,,,
5934,4611.724712,9,,,,,,
5935,1039.408368,0,,,,,,
5936,2813.134224,8,,,,,,
5937,245.115749,17,,,,,,
5938,2525.683344,2,,,,,,
5939,112.01654,13,,,,,,
5940,121.117428,13,,,,,,
5941,299.030773,5,,,,,,
5942,2968.476388,8,,,,,,
5943,3027.570865,1,,,,,,
5944,6245.256644,1,,,,,,
5945,394.643543,5,,,,,,
5946,617.413726,12,,,,,,
5947,765.109593,11,,,,,,
5948,2583.247881,2,,,,,,
5949,1146.669364,6,,,,,,
5950,757.470201,12,,,,,,
5951,1253.188317,6,,,,,,
5952,5058.299635,10,,,,,,
5953,296.905944,5,,,,,,
5954,1084.652647,0,,,,,,
5955,237.198442,17,,,,,,
5956,1636.518315,4,,,,,,
5957,1213.551338,6,,,,,,
5958,468.851415,15,,,,,,
5959,252.717781,17,,,,,,
5960,954.431507,0,,,,,,
5961,18.105265,16,,,,,,
5962,53.583548,16,,,,,,
5963,1275.142146,7,,,,,,
5964,151.912258,13,,,,,,
5965,192.942944,17,,,,,,
5966,64.152423,16,,,,,,
5967,954.060867,0,,,,,,
5968,6022.224462,10,,,,,,
5969,1631.385579,19,,,,,,
5970,3803.969016,3,,,,,,
5971,1084.912729,0,,,,,,
5972,4230.023512,10,,,,,,
5973,2705.899439,8,,,,,,
5974,1044.878512,0,,,,,,
5975,1944.394136,14,,,,,,
5976,44.694228,16,,,,,,
5977,538.468542,15,,,,,,
5978,394.423256,5,,,,,,
5979,64.180193,16,,,,,,
5980,333.085021,5,,,,,,
5981,4663.039011,9,,,,,,
5982,2589.824766,2,,,,,,
5983,719.592571,12,,,,,,
5984,1473.542308,19,,,,,,
5985,1359.527692,7,,,,,,
5986,208.039434,17,,,,,,
5987,330.673765,5,,,,,,
5988,867.938337,11,,,,,,
5989,9376.987835,8,,,,,,
5990,1236.088709,6,,,,,,
5991,288.350729,5,,,,,,
5992,1776.088454,4,,,,,,
5993,4383.571529,9,,,,,,
5994,788.425212,11,,,,,,
5995,440.161534,15,,,,,,
5996,1994.005447,14,,,,,,
5997,427.186194,15,,,,,,
5998,137.507638,13,,,,,,
5999,1546.414616,19,,,,,,
6000,222.478614,17,,,,,,
6001,4420.564706,9,,,,,,
6002,46.290578,16,,,,,,
6003,1649.383354,4,,,,,,
6004,5481.094936,1,,,,,,
6005,292.176394,5,,,,,,
6006,701.345445,12,,,,,,
6007,101.936878,13,,,,,,
6008,2112.383095,18,,,,,,
6009,2136.215769,18,,,,,,
6010,1446.080403,7,,,,,,
6011,745.342323,12,,,,,,
6012,3249.347926,1,,,,,,
6013,37.324758,16,,,,,,
6014,1.956658,16,,,,,,
6015,2859.393734,8,,,,,,
6016,1070.59508,0,,,,,,
6017,969.583332,0,,,,,,
6018,4.930929,16,,,,,,
6019,493.557307,15,,,,,,
6020,214.592814,17,,,,,,
6021,4348.546906,9,,,,,,
6022,1986.566642,14,,,,,,
6023,825.207867,11,,,,,,
6024,18.906225,16,,,,,,
6025,525.3186,15,,,,,,
6026,26.969302,16,,,,,,
6027,197.931794,17,,,,,,
6028,4507.000722,9,,,,,,
6029,2481.696036,2,,,,,,
6030,1978.669021,14,,,,,,
6031,0,16,,,,,,
6032,481.807171,15,,,,,,
6033,1096.991698,0,,,,,,
6034,600.140869,12,,,,,,
6035,214.699856,17,,,,,,
6036,71.160989,13,,,,,,
6037,1779.435899,4,,,,,,
6038,204.166295,17,,,,,,
6039,1120.057407,6,,,,,,
6040,5366.532372,9,,,,,,
6041,281.079293,17,,,,,,
6042,18.810493,16,,,,,,
6043,2526.089973,2,,,,,,
6044,0,16,,,,,,
6045,2660.23788,8,,,,,,
6046,6495.510054,3,,,,,,
6047,1806.895078,4,,,,,,
6048,7.314379,16,,,,,,
6049,5005.774991,8,,,,,,
6050,828.913072,11,,,,,,
6051,1363.93317,7,,,,,,
6052,0,16,,,,,,
6053,463.071288,15,,,,,,
6054,1764.972148,4,,,,,,
6055,2490.340771,2,,,,,,
6056,462.340941,15,,,,,,
6057,418.937604,5,,,,,,
6058,387.967458,5,,,,,,
6059,87.217542,13,,,,,,
6060,236.264094,17,,,,,,
6061,550.50988,15,,,,,,
6062,951.309137,0,,,,,,
6063,158.038938,13,,,,,,
6064,327.576438,5,,,,,,
6065,2677.340611,8,,,,,,
6066,2444.389258,2,,,,,,
6067,1226.561937,6,,,,,,
6068,759.198024,12,,,,,,
6069,1066.830615,0,,,,,,
6070,179.29326,17,,,,,,
6071,0,16,,,,,,
6072,91.011429,13,,,,,,
6073,624.717922,12,,,,,,
6074,5478.956337,1,,,,,,
6075,1363.414177,7,,,,,,
6076,5063.070919,1,,,,,,
6077,98.46389,13,,,,,,
6078,9749.239122,14,,,,,,
6079,677.26162,12,,,,,,
6080,1540.337706,19,,,,,,
6081,528.095171,15,,,,,,
6082,1095.420541,0,,,,,,
6083,42.443032,16,,,,,,
6084,2244.345037,18,,,,,,
6085,11.567196,16,,,,,,
6086,41.13959,16,,,,,,
6087,83.442168,13,,,,,,
6088,1096.228243,0,,,,,,
6089,173.075416,17,,,,,,
6090,250.758639,17,,,,,,
6091,118.46707,13,,,,,,
6092,37.765185,16,,,,,,
6093,4962.753828,10,,,,,,
6094,2006.793571,14,,,,,,
6095,16.167257,16,,,,,,
6096,1343.394224,7,,,,,,
6097,481.20549,15,,,,,,
6098,1132.798883,6,,,,,,
6099,398.65758,5,,,,,,
6100,1103.861429,6,,,,,,
6101,6.840439,16,,,,,,
6102,857.712196,11,,,,,,
6103,50.682705,16,,,,,,
6104,415.27608,5,,,,,,
6105,2075.314278,14,,,,,,
6106,2507.16412,2,,,,,,
6107,91.623484,13,,,,,,
6108,122.124272,13,,,,,,
6109,746.9786,12,,,,,,
6110,756.887956,12,,,,,,
6111,3176.980384,1,,,,,,
6112,3506.489102,3,,,,,,
6113,411.172634,5,,,,,,
6114,1827.647786,4,,,,,,
6115,58.239998,16,,,,,,
6116,2113.0036,18,,,,,,
6117,2771.640602,8,,,,,,
6118,1194.885664,6,,,,,,
6119,2339.150068,18,,,,,,
6120,2043.78838,14,,,,,,
6121,150.580574,13,,,,,,
6122,14.042241,16,,,,,,
6123,1420.727073,7,,,,,,
6124,2560.74396,2,,,,,,
6125,540.020858,15,,,,,,
6126,1621.219401,19,,,,,,
6127,460.56625,15,,,,,,
6128,267.668693,17,,,,,,
6129,2279.807594,18,,,,,,
6130,1420.065008,7,,,,,,
6131,41.011184,16,,,,,,
6132,5204.383263,10,,,,,,
6133,778.393346,11,,,,,,
6134,638.772385,12,,,,,,
6135,1455.736956,19,,,,,,
6136,156.348232,13,,,,,,
6137,7.331662,16,,,,,,
6138,1978.442957,14,,,,,,
6139,605.203304,12,,,,,,
6140,3855.225836,10,,,,,,
6141,2503.438106,2,,,,,,
6142,4028.03648,10,,,,,,
6143,2368.013568,2,,,,,,
6144,1299.904896,7,,,,,,
6145,2369.29723,2,,,,,,
6146,4417.192123,9,,,,,,
6147,1370.317105,7,,,,,,
6148,53.284869,16,,,,,,
6149,47.274973,16,,,,,,
6150,9.910791,16,,,,,,
6151,1729.618796,4,,,,,,
6152,21.542924,16,,,,,,
6153,881.358988,11,,,,,,
6154,4.596178,16,,,,,,
6155,1258.165394,6,,,,,,
6156,547.484638,15,,,,,,
6157,3215.080388,1,,,,,,
6158,1328.483504,7,,,,,,
6159,1603.991792,19,,,,,,
6160,82.414018,13,,,,,,
6161,6643.187445,10,,,,,,
6162,161.576879,13,,,,,,
6163,17.820255,16,,,,,,
6164,1060.022249,0,,,,,,
6165,2446.41139,2,,,,,,
6166,2212.921154,18,,,,,,
6167,1484.221941,19,,,,,,
6168,2161.715499,18,,,,,,
6169,56.798467,16,,,,,,
6170,4183.825982,10,,,,,,
6171,37.890131,16,,,,,,
6172,4198.61809,10,,,,,,
6173,932.153207,11,,,,,,
6174,2905.496627,8,,,,,,
6175,82.706999,13,,,,,,
6176,3504.329825,3,,,,,,
6177,77.087831,13,,,,,,
6178,3.535385,16,,,,,,
6179,933.072519,11,,,,,,
6180,295.680572,5,,,,,,
6181,5314.739322,18,,,,,,
6182,1531.486784,19,,,,,,
6183,1196.869653,6,,,,,,
6184,4755.943819,9,,,,,,
6185,970.862162,0,,,,,,
6186,2652.663225,8,,,,,,
6187,1535.201834,19,,,,,,
6188,1672.711195,4,,,,,,
6189,595.870472,12,,,,,,
6190,1035.549686,0,,,,,,
6191,1043.114756,0,,,,,,
6192,3155.155315,1,,,,,,
6193,1051.38615,0,,,,,,
6194,8.95956,16,,,,,,
6195,556.857438,15,,,,,,
6196,1276.819142,7,,,,,,
6197,1607.609771,19,,,,,,
6198,3006.295536,1,,,,,,
6199,502.236778,15,,,,,,
6200,1610.282389,19,,,,,,
6201,44.444599,16,,,,,,
6202,1313.003662,7,,,,,,
6203,1433.699563,7,,,,,,
6204,2522.93846,2,,,,,,
6205,4926.540711,9,,,,,,
6206,987.853328,0,,,,,,
6207,344.288226,5,,,,,,
6208,2336.510738,18,,,,,,
6209,1132.661616,6,,,,,,
6210,1969.414463,14,,,,,,
6211,1142.909141,6,,,,,,
6212,3269.961382,1,,,,,,
6213,226.684073,17,,,,,,
6214,635.358243,12,,,,,,
6215,629.744788,12,,,,,,
6216,683.357929,12,,,,,,
6217,857.767403,11,,,,,,
6218,71.480312,13,,,,,,
6219,5719.149672,1,,,,,,
6220,10.954457,16,,,,,,
6221,1049.109012,0,,,,,,
6222,94.106762,13,,,,,,
6223,7845.126724,18,,,,,,
6224,131.271213,13,,,,,,
6225,38.316222,16,,,,,,
6226,857.313072,11,,,,,,
6227,4.256664,16,,,,,,
6228,1912.125318,14,,,,,,
6229,71.310815,13,,,,,,
6230,108.889031,13,,,,,,
6231,3.992758,16,,,,,,
6232,7.456966,16,,,,,,
6233,51.293355,16,,,,,,
6234,637.379659,12,,,,,,
6235,472.975295,15,,,,,,
6236,770.11922,11,,,,,,
6237,1155.9765,6,,,,,,
6238,2664.926838,8,,,,,,
6239,281.736996,17,,,,,,
6240,400.462305,5,,,,,,
6241,1785.562094,4,,,,,,
6242,562.145229,15,,,,,,
6243,7.777595,16,,,,,,
6244,5032.709807,1,,,,,,
6245,2462.416736,2,,,,,,
6246,330.707721,5,,,,,,
6247,1472.378275,19,,,,,,
6248,31.269893,16,,,,,,
6249,279.225789,17,,,,,,
6250,347.997266,5,,,,,,
6251,3405.813447,3,,,,,,
6252,492.040223,15,,,,,,
6253,127.992071,13,,,,,,
6254,26.639906,16,,,,,,
6255,4169.458982,10,,,,,,
6256,95.517105,13,,,,,,
6257,2261.132204,18,,,,,,
6258,1930.900813,14,,,,,,
6259,2936.600083,8,,,,,,
6260,475.826042,15,,,,,,
6261,145.085902,13,,,,,,
6262,2392.299552,2,,,,,,
6263,0,16,,,,,,
6264,4652.51827,9,,,,,,
6265,1089.351276,0,,,,,,
6266,2269.978054,18,,,,,,
6267,75.401255,13,,,,,,
6268,40.607669,16,,,,,,
6269,27.498033,16,,,,,,
6270,1253.290131,6,,,,,,
6271,0,16,,,,,,
6272,2080.312991,18,,,,,,
6273,965.514081,0,,,,,,
6274,1033.346718,0,,,,,,
6275,2277.067891,18,,,,,,
6276,744.083484,12,,,,,,
6277,1305.883623,7,,,,,,
6278,751.22482,12,,,,,,
6279,2848.442843,8,,,,,,
6280,1765.263223,4,,,,,,
6281,47.587585,16,,,,,,
6282,3531.167073,3,,,,,,
6283,45.000015,16,,,,,,
6284,398.403586,5,,,,,,
6285,1394.926414,7,,,,,,
6286,2196.006333,18,,,,,,
6287,43.656303,16,,,,,,
6288,8692.806679,1,,,,,,
6289,2276.666051,18,,,,,,
6290,4217.472407,10,,,,,,
6291,2578.733343,2,,,,,,
6292,170.569025,17,,,,,,
6293,6557.146926,4,,,,,,
6294,4892.213739,9,,,,,,
6295,3.562442,16,,,,,,
6296,4548.940782,9,,,,,,
6297,157.364234,13,,,,,,
6298,1118.610853,6,,,,,,
6299,7.146747,16,,,,,,
6300,18.288834,16,,,,,,
6301,162.293507,13,,,,,,
6302,45.095168,16,,,,,,
6303,166.761294,17,,,,,,
6304,1818.964688,4,,,,,,
6305,1998.319924,14,,,,,,
6306,1178.607275,6,,,,,,
6307,333.175537,5,,,,,,
6308,1193.644707,6,,,,,,
6309,121.663829,13,,,,,,
6310,1390.563775,7,,,,,,
6311,4.588899,16,,,,,,
6312,3191.334524,1,,,,,,
6313,1600.510219,19,,,,,,
6314,448.539091,15,,,,,,
6315,1031.670316,0,,,,,,
6316,135.25122,13,,,,,,
6317,435.55396,15,,,,,,
6318,4709.860768,9,,,,,,
6319,2304.470294,18,,,,,,
6320,2506.085855,2,,,,,,
6321,54.055548,16,,,,,,
6322,734.77748,12,,,,,,
6323,533.512148,15,,,,,,
6324,694.70767,12,,,,,,
6325,305.72029,5,,,,,,
6326,1428.265873,7,,,,,,
6327,0,16,,,,,,
6328,834.789126,11,,,,,,
6329,4028.714266,10,,,,,,
6330,2470.787327,2,,,,,,
6331,829.410423,11,,,,,,
6332,36.40909,16,,,,,,
6333,5239.146869,3,,,,,,
6334,2369.851759,2,,,,,,
6335,364.150125,5,,,,,,
6336,1671.76708,4,,,,,,
6337,50.571196,16,,,,,,
6338,564.36524,15,,,,,,
6339,282.588132,17,,,,,,
6340,42.504303,16,,,,,,
6341,1150.269979,6,,,,,,
6342,2415.67887,2,,,,,,
6343,10.259525,16,,,,,,
6344,1527.826042,19,,,,,,
6345,66.618088,13,,,,,,
6346,6955.119532,3,,,,,,
6347,971.723256,0,,,,,,
6348,447.563656,15,,,,,,
6349,1346.777622,7,,,,,,
6350,1981.113728,14,,,,,,
6351,6398.233171,8,,,,,,
6352,406.939907,5,,,,,,
6353,964.09998,0,,,,,,
6354,108.386507,13,,,,,,
6355,413.331088,5,,,,,,
6356,6.395964,16,,,,,,
6357,207.632783,17,,,,,,
6358,767.871111,11,,,,,,
6359,1093.027318,0,,,,,,
6360,2714.36271,8,,,,,,
6361,2285.604784,18,,,,,,
6362,46.000465,16,,,,,,
6363,27.857993,16,,,,,,
6364,1756.206467,4,,,,,,
6365,4.686854,16,,,,,,
6366,1462.921098,19,,,,,,
6367,2786.817229,8,,,,,,
6368,1134.988498,6,,,,,,
6369,1316.179352,7,,,,,,
6370,2300.825677,18,,,,,,
6371,4529.895962,9,,,,,,
6372,1504.980887,19,,,,,,
6373,46.981185,16,,,,,,
6374,1552.687961,19,,,,,,
6375,2054.983361,14,,,,,,
6376,1097.718192,0,,,,,,
6377,1150.280984,6,,,,,,
6378,4117.751094,10,,,,,,
6379,1631.573904,19,,,,,,
6380,3060.945154,1,,,,,,
6381,625.144248,12,,,,,,
6382,7803.071972,14,,,,,,
6383,75.46203,13,,,,,,
6384,287.787967,5,,,,,,
6385,1669.759168,4,,,,,,
6386,113.723132,13,,,,,,
6387,1475.485907,19,,,,,,
6388,419.727505,5,,,,,,
6389,50.962159,16,,,,,,
6390,946.059539,0,,,,,,
6391,1286.787274,7,,,,,,
6392,13.720529,16,,,,,,
6393,3948.776884,10,,,,,,
6394,603.686346,12,,,,,,
6395,87.540559,13,,,,,,
6396,14.179041,16,,,,,,
6397,2333.99188,18,,,,,,
6398,42.045574,16,,,,,,
6399,1155.509859,6,,,,,,
6400,1434.793889,7,,,,,,
6401,1406.504164,7,,,,,,
6402,1358.513908,7,,,,,,
6403,372.722601,5,,,,,,
6404,3279.867381,1,,,,,,
6405,1963.698617,14,,,,,,
6406,1967.640068,14,,,,,,
6407,157.907139,13,,,,,,
6408,2184.965504,18,,,,,,
6409,46.103924,16,,,,,,
6410,65.11995,16,,,,,,
6411,889.955252,11,,,,,,
6412,550.533381,15,,,,,,
6413,221.861874,17,,,,,,
6414,61.268046,16,,,,,,
6415,1162.7795,6,,,,,,
6416,1338.934027,7,,,,,,
6417,2273.555853,18,,,,,,
6418,1248.332959,6,,,,,,
6419,6255.078201,2,,,,,,
6420,7.14111,16,,,,,,
6421,1959.35945,14,,,,,,
6422,3169.141778,1,,,,,,
6423,1208.300547,6,,,,,,
6424,3271.129597,1,,,,,,
6425,538.768762,15,,,,,,
6426,346.425872,5,,,,,,
6427,23.120939,16,,,,,,
6428,3746.919031,3,,,,,,
6429,1460.749521,19,,,,,,
6430,3312.514107,1,,,,,,
6431,487.483429,15,,,,,,
6432,33.535261,16,,,,,,
6433,6650.001408,9,,,,,,
6434,710.811464,12,,,,,,
6435,453.347636,15,,,,,,
6436,61.463647,16,,,,,,
6437,226.445662,17,,,,,,
6438,1540.478248,19,,,,,,
6439,88.905573,13,,,,,,
6440,846.091011,11,,,,,,
6441,326.551854,5,,,,,,
6442,31.870622,16,,,,,,
